District,Street,Community,Coordinates,flagC,flagQ
上城,七堡 ,绿城杨柳郡,,,
上城,七堡 ,金科博翠碧蓝湾,,,
上城,七堡 ,云悦湾,,,
上城,七堡 ,汇港城,,,
上城,清波,万松岭路90号,,,
上城,清波,中山大厦,,,
上城,清波,万松岭路84号,,,
上城,清波,万松岭路88号,,,
上城,清波,万松岭路82号,,,
上城,清波,中山苑,,,
上城,清波,惠民路,,,
上城,清波,惠民苑小区,,,
上城,清波,柳翠桥弄2-3号,,,
上城,清波,火药局弄35号,,,
上城,清波,柳翠井巷,,,
上城,清波,火药局弄49号,,,
上城,清波,西府局,,,
上城,清波,清波门外,,,
上城,清波,三元地,,,
上城,清波,红门局4号,,,
上城,清波,火药局弄29号,,,
上城,清波,华光路,,,
上城,清波,光复路,,,
上城,清波,河坊街,,,
上城,清波,东太平巷,,,
上城,清波,太平坊巷,,,
上城,清波,定安东苑,,,
上城,清波,十三湾巷,,,
上城,清波,后市街,,,
上城,清波,火药局弄39号,,,
上城,清波,中山中路191号,,,
上城,清波,祠堂巷,,,
上城,清波,定安路44号,,,
上城,清波,水沟巷,,,
上城,清波,西湖大道261、263、265号,,,
上城,清波,定安路46号,,,
上城,清波,定安苑,,,
上城,清波,柳浪阁,,,
上城,清波,由义弄,,,
上城,清波,四宜路14号,,,
上城,清波,四宜亭50号,,,
上城,清波,孝子坊,,,
上城,清波,红门局7、9号,,,
上城,清波,景云村小区,,,
上城,清波,蔡官巷,,,
上城,清波,吴山人家,,,
上城,清波,劳动路,,,
上城,清波,柳浪新苑,,,
上城,清波,四条巷,,,
上城,清波,河坊街137号,,,
上城,清波,新民村2号,,,
上城,清波,清波街,,,
上城,清波,新民村1号,,,
上城,清波,三衙前,,,
上城,清波,源茂里,,,
上城,清波,清波新村,,,
上城,清波,荷花池头,,,
上城,清波,耀江广厦,,,
上城,清波,南山路154-166号,,,
上城,清波,南山路小区,,,
上城,清波,涌金花园,,,
上城,清波,清波苑,,,
上城,清波,西湖定安名都,,,
上城,清波,柳浪东苑,,,
上城,清波,蔡官巷公寓,,,
上城,清波,西湖八号公馆,,,
上城,清波,广宇吴山鸣翠苑,,,
上城,清波,滨江定福阁,,,
上城,清波,嘉禾苑,,,
上城,清波,吴山名苑,,,
上城,清波,中大吴庄,,,
上城,清泰 ,雪峰大厦,,,
上城,清泰 ,凯恩西湖金座,,,
上城,清泰 ,下华光巷72号,,,
上城,清泰 ,民权路7号,,,
上城,清泰 ,丰禾巷,,,
上城,清泰 ,银洞巷,,,
上城,清泰 ,丰家兜10号,,,
上城,清泰 ,大东山弄,,,
上城,清泰 ,小塔儿巷1-15号,,,
上城,清泰 ,宣徐弄8.11号,,,
上城,清泰 ,状元弄,,,
上城,清泰 ,金钱巷32号,,,
上城,清泰 ,马市街,,,
上城,清泰 ,南班巷,,,
上城,清泰 ,下华光巷70号,,,
上城,清泰 ,丰家兜35号,,,
上城,清泰 ,龙华巷4到11号,,,
上城,清泰 ,森仁里1-3号,,,
上城,清泰 ,小营公园,,,
上城,清泰 ,丰家兜,,,
上城,清泰 ,丰家兜12号,,,
上城,清泰 ,直大方伯,,,
上城,清泰 ,严衙弄,,,
上城,清泰 ,上八界巷2-6号,,,
上城,清泰 ,黄醋园,,,
上城,清泰 ,乌龙巷,,,
上城,清泰 ,清吟街89-119号,,,
上城,清泰 ,银枪新村,,,
上城,清泰 ,大塔儿巷,,,
上城,清泰 ,大王庙巷小区,,,
上城,清泰 ,孝友里,,,
上城,清泰 ,民生路,,,
上城,清泰 ,小营巷,,,
上城,清泰 ,民权路,,,
上城,清泰 ,皮市巷,,,
上城,清泰 ,紫金观巷,,,
上城,清泰 ,冯山人巷,,,
上城,清泰 ,永宁院,,,
上城,清泰 ,觉苑寺巷1,,,
上城,清泰 ,皇诰巷,,,
上城,清泰 ,东河家园,,,
上城,清泰 ,万安城市花园西苑,,,
上城,清泰 ,丰乐公寓,,,
上城,清泰 ,小营民居,,,
上城,清泰 ,雪峰清泰花苑,,,
上城,四季青 ,四季星座,,,
上城,四季青 ,清江路132号,,,
上城,四季青 ,甘王路13号,,,
上城,四季青 ,清江路114-2号,,,
上城,四季青 ,清江路116号,,,
上城,四季青 ,清江路96-3号,,,
上城,四季青 ,兴隆东村,,,
上城,四季青 ,居安坊,,,
上城,四季青 ,静怡花苑,,,
上城,四季青 ,清江路96-2号,,,
上城,四季青 ,海潮路85号,,,
上城,四季青 ,清江路122号,,,
上城,四季青 ,思安坊,,,
上城,四季青 ,始板桥新村,,,
上城,四季青 ,甘王路5号,,,
上城,四季青 ,怡静坊,,,
上城,四季青 ,观音塘小区,,,
上城,四季青 ,望江新丰苑,,,
上城,四季青 ,清江路86号,,,
上城,四季青 ,观音堂路102号,,,
上城,四季青 ,莫邪塘西村,,,
上城,四季青 ,清江路92号,,,
上城,四季青 ,常青公寓,,,
上城,四季青 ,清江路82-4号,,,
上城,四季青 ,凯旋路34号,,,
上城,四季青 ,清江花园,,,
上城,四季青 ,兴隆西村,,,
上城,四季青 ,静安花苑,,,
上城,四季青 ,锦都世家,,,
上城,四季青 ,清江路82-5号,,,
上城,四季青 ,清泰南苑,,,
上城,四季青 ,莫邪塘东村,,,
上城,四季青 ,新丰新村,,,
上城,四季青 ,清江路82-3号,,,
上城,四季青 ,始板桥东村,,,
上城,四季青 ,甘王路18号,,,
上城,四季青 ,采荷街道商教苑社区,,,
上城,四季青 ,凯旋路32号,,,
上城,四季青 ,清泰商务大厦,,,
上城,四季青 ,夕照新村,,,
上城,四季青 ,甘王新村,,,
上城,四季青 ,清江路196号,,,
上城,四季青 ,近江新村,,,
上城,四季青 ,凯旋路36号,,,
上城,四季青 ,莫邪塘北村,,,
上城,四季青 ,莫邪塘南村,,,
上城,四季青 ,常青苑,,,
上城,望江,望江新园二园,,,
上城,望江,望江新园一园,,,
上城,望江,望江新园三园,,,
上城,望江,海潮雅园二园,,,
上城,望江,海潮雅园三园,,,
上城,望江,海潮雅园一园,,,
上城,望江,滨江金地御品,,,
上城,望江,融创滨江御潮府,,,
上城,西湖景区,电厂二宿舍,,,
上城,西湖景区,马尔山闸电宿舍,,,
上城,西湖景区,宋城路168号,,,
上城,西湖景区,梵天寺路59号,,,
上城,西湖景区,笤帚湾,,,
上城,西湖景区,宋城路,,,
上城,西湖景区,凤凰新村,,,
上城,西湖景区,梵天寺路61号,,,
上城,西湖景区,凤凰山脚路,,,
上城,西湖景区,凤山新村,,,
上城,西湖景区,梵天寺路64号,,,
上城,西湖景区,玉皇山庄,,,
上城,西湖景区,凤凰山脚路55号,,,
上城,星桥 ,枉山嘉苑一区,,,
上城,星桥 ,藕花洲大街西段623号,,,
上城,星桥 ,汤家锦绣公寓三区,,,
上城,星桥 ,广厦天都城天湖苑,,,
上城,星桥 ,桐鹤名苑二区,,,
上城,星桥 ,铁铺埭家苑一区,,,
上城,星桥 ,兴耀锦里,,,
上城,星桥 ,广厦天都城天风苑,,,
上城,星桥 ,桐鹤名苑一区,,,
上城,星桥 ,星雅嘉园逸品苑,,,
上城,星桥 ,太平家园,,,
上城,星桥 ,星润大厦,,,
上城,星桥 ,广厦天都城天月苑,,,
上城,星桥 ,广厦天都城天泉苑,,,
上城,星桥 ,黄鹤山居,,,
上城,星桥 ,星雅嘉园逸景苑,,,
上城,星桥 ,悦泽公寓,,,
上城,星桥 ,惠都家园,,,
上城,星桥 ,汤家锦绣公寓二期,,,
上城,星桥 ,五月花城,,,
上城,星桥 ,太平永顺苑,,,
上城,星桥 ,王家堰40号,,,
上城,星桥 ,悦恺公寓,,,
上城,星桥 ,苏荷苑,,,
上城,星桥 ,广厦天都城天水苑,,,
上城,星桥 ,华艺星座,,,
上城,星桥 ,美好桂花金座,,,
上城,星桥 ,宾果公寓,,,
上城,星桥 ,广厦天都城爵士花园,,,
上城,星桥 ,嘉和银领时代,,,
上城,星桥 ,广厦天都城天星苑,,,
上城,星桥 ,枫桥庭,,,
上城,星桥 ,锦上庭,,,
上城,星桥 ,星运丽园,,,
上城,星桥 ,广厦天都城天河苑,,,
上城,星桥 ,广厦天都城紫韵公寓,,,
上城,星桥 ,擎天半岛,,,
上城,星桥 ,广厦天都城蓝调苑,,,
上城,星桥 ,桂花星座,,,
上城,星桥 ,绿城紫桂公寓,,,
上城,星桥 ,广厦天都城爱尚公寓,,,
上城,星桥 ,星桥桂花城,,,
上城,星桥 ,滨沁公寓,,,
上城,星桥 ,沁源公寓,,,
上城,星桥 ,瑞金华庭嘉苑,,,
上城,星桥 ,广厦天都城尚棠源筑,,,
上城,星桥 ,瑞金华翠嘉苑,,,
上城,星桥 ,瑞金华丽嘉苑,,,
上城,星桥 ,广厦天都城温莎苑,,,
上城,星桥 ,七彩星商业中心,,,
上城,星桥 ,通和十二橡树,,,
上城,星桥 ,经纬美耀湾,,,
上城,星桥 ,融创融耀之城,,,
上城,星桥 ,金辉蓝光辉逸云筑,,,
上城,星桥 ,卓悦华庭（临平区）,,,
上城,星桥 ,学成府,,,
上城,星桥 ,星运丽园兰逸,,,
上城,星桥 ,广厦爱丽山庄,,,
上城,星桥 ,湖印宸山庄,,,
上城,雄镇楼 ,江城路283.285号,,,
上城,雄镇楼 ,抽分厂路,,,
上城,雄镇楼 ,北落马营,,,
上城,雄镇楼 ,江城路216号,,,
上城,雄镇楼 ,南星公寓,,,
上城,雄镇楼 ,永昌坝,,,
上城,雄镇楼 ,城南家园,,,
上城,雄镇楼 ,候潮路37号,,,
上城,雄镇楼 ,北落马营6号,,,
上城,雄镇楼 ,江城路18号,,,
上城,雄镇楼 ,太平巷16号,,,
上城,雄镇楼 ,直河头39号,,,
上城,雄镇楼 ,江城路243号,,,
上城,雄镇楼 ,凤山路79号,,,
上城,雄镇楼 ,秋江雅院,,,
上城,雄镇楼 ,江枫苑,,,
上城,雄镇楼 ,洪福桥18号,,,
上城,雄镇楼 ,凤山花苑,,,
上城,雄镇楼 ,柴校坊,,,
上城,雄镇楼 ,秋涛路151号,,,
上城,雄镇楼 ,新工新村,,,
上城,雄镇楼 ,凤山路125号,,,
上城,雄镇楼 ,二凉亭,,,
上城,雄镇楼 ,秋涛路157号,,,
上城,雄镇楼 ,南瓦坊,,,
上城,雄镇楼 ,兴加儿巷,,,
上城,雄镇楼 ,太平巷33-34号,,,
上城,雄镇楼 ,金都华府,,,
上城,雄镇楼 ,南兴加儿巷,,,
西湖,翠苑,翠苑二区北区,,,
西湖,翠苑,华星路12号,,,
西湖,翠苑,中竹大厦公寓,,,
西湖,翠苑,华星路97号院,,,
西湖,翠苑,翠苑三区,,,
西湖,翠苑,翠苑四区,,,
西湖,翠苑,万塘路300号,,,
西湖,翠苑,天苑花园,,,
西湖,翠苑,翠苑新村五区,,,
西湖,翠苑,翠苑二区,,,
西湖,翠苑,庆隆路3号,,,
西湖,翠苑,翠苑东四区,,,
西湖,翠苑,翠苑逸景湾,,,
西湖,翠苑,文三路404号,,,
西湖,翠苑,华星路88号,,,
西湖,翠苑,华星公寓,,,
西湖,翠苑,翠锦苑,,,
西湖,翠苑,翠苑四区南园,,,
西湖,翠苑,翠苑一区,,,
西湖,翠苑,翠苑佳居,,,
西湖,翠苑,文三路402号院,,,
西湖,翠苑,文菁花苑,,,
西湖,翠苑,西湖区教师公寓,,,
西湖,翠苑,明珠公寓,,,
西湖,翠苑,翠苑荟,,,
西湖,翠苑,学苑春晓,,,
西湖,翠苑,学院路99号,,,
西湖,翠苑,景城花园,,,
西湖,翠苑,枫华府第,,,
西湖,翠苑,古翠蓝庭,,,
西湖,翠苑,中海黄龙云起,,,
西湖,古荡 ,丰潭路16号,,,
西湖,古荡 ,龙都大厦,,,
西湖,古荡 ,康新花园,,,
西湖,古荡 ,塘苗路28号,,,
西湖,古荡 ,西溪路538号,,,
西湖,古荡 ,亚洲城花园,,,
西湖,古荡 ,文三西路29号,,,
西湖,古荡 ,古荡新村东区,,,
西湖,古荡 ,古荡新村西区,,,
西湖,古荡 ,塘苗路19号,,,
西湖,古荡 ,文三路559号,,,
西湖,古荡 ,塘苗路31号,,,
西湖,古荡 ,华远大厦,,,
西湖,古荡 ,文三路567号,,,
西湖,古荡 ,天目山路338号,,,
西湖,古荡 ,学院路59号,,,
西湖,古荡 ,西溪路536号,,,
西湖,古荡 ,黄龙公寓,,,
西湖,古荡 ,西溪路517号,,,
西湖,古荡 ,西溪路505号,,,
西湖,古荡 ,西溪路509号,,,
西湖,古荡 ,曲荷巷18号,,,
西湖,古荡 ,中兴文都苑,,,
西湖,古荡 ,万塘路26号,,,
西湖,古荡 ,中融城市花园,,,
西湖,古荡 ,天目山路,,,
西湖,黄龙 ,浙江世界世贸中心,,,
西湖,黄龙 ,汇丰公寓,,,
西湖,黄龙 ,聚丰公寓,,,
西湖,黄龙 ,庆丰新村,,,
西湖,黄龙 ,天目山路95号,,,
西湖,黄龙 ,正和居,,,
西湖,黄龙 ,西溪路403号,,,
西湖,黄龙 ,古荡桥,,,
西湖,黄龙 ,庆丰公寓,,,
西湖,黄龙 ,杭大路8号,,,
西湖,黄龙 ,宝石二路6号,,,
西湖,黄龙 ,绿城丁香公寓,,,
西湖,黄龙 ,曙光路121号,,,
西湖,黄龙 ,曙光路123号,,,
西湖,黄龙 ,黄龙世纪苑,,,
西湖,黄龙 ,玉古路139号,,,
西湖,黄龙 ,玉古路167.171号,,,
西湖,黄龙 ,青石桥24幢,,,
西湖,黄龙 ,西溪路24号,,,
西湖,黄龙 ,曙光路115号,,,
西湖,黄龙 ,天目山路101号,,,
西湖,黄龙 ,曙光路139号,,,
西湖,黄龙 ,达盟山庄商务公寓,,,
西湖,黄龙 ,曙光路97号,,,
西湖,黄龙 ,西溪路22-97号,,,
西湖,黄龙 ,浙大新村,,,
西湖,黄龙 ,沿山河新村,,,
西湖,黄龙 ,保俶路,,,
西湖,黄龙 ,曙光新村,,,
西湖,黄龙 ,外东山弄,,,
西湖,黄龙 ,体育场路472号,,,
西湖,黄龙 ,跑马场巷,,,
西湖,黄龙 ,里东山弄,,,
西湖,黄龙 ,胜利新村,,,
西湖,黄龙 ,曙光路三弄,,,
西湖,黄龙 ,杭大新村,,,
西湖,黄龙 ,栖霞岭,,,
西湖,黄龙 ,弥陀寺路,,,
西湖,黄龙 ,桃园新村,,,
西湖,黄龙 ,体育场路468号,,,
西湖,黄龙 ,杭大路38号,,,
西湖,黄龙 ,杭大路28号,,,
西湖,黄龙 ,曙光路,,,
西湖,黄龙 ,宝石山下二弄,,,
西湖,黄龙 ,友谊新村,,,
西湖,黄龙 ,仁寿山,,,
西湖,黄龙 ,环城西路83号,,,
西湖,黄龙 ,环城西路83号,,,
西湖,黄龙 ,王家弄,,,
西湖,黄龙 ,求是村,,,
西湖,黄龙 ,金祝新村,,,
西湖,黄龙 ,桃花弄,,,
西湖,黄龙 ,体育场路557号,,,
西湖,黄龙 ,青芝坞,,,
西湖,黄龙 ,松溪公寓,,,
西湖,黄龙 ,罗马公寓,,,
西湖,黄龙 ,保俶小区,,,
西湖,黄龙 ,曙光路125号,,,
西湖,黄龙 ,松木场河西,,,
西湖,黄龙 ,宝石二路8号,,,
西湖,黄龙 ,曙光路小区,,,
西湖,黄龙 ,体育场路523号,,,
西湖,黄龙 ,松木场河东,,,
西湖,黄龙 ,体育场路466号,,,
西湖,黄龙 ,宝石新村,,,
西湖,黄龙 ,杭大路20号,,,
西湖,黄龙 ,铁路新村,,,
西湖,黄龙 ,北山街99号,,,
西湖,黄龙 ,黄龙雅苑,,,
西湖,黄龙 ,曙光路17号,,,
西湖,黄龙 ,金祝花园,,,
西湖,黄龙 ,曙光公寓,,,
西湖,黄龙 ,曙光路101号,,,
西湖,黄龙 ,宝石一路2号,,,
西湖,黄龙 ,省级机关宿舍,,,
西湖,黄龙 ,绿园,,,
西湖,黄龙 ,宝石山下5弄20号,,,
西湖,嘉绿 ,文一西路77号,,,
西湖,嘉绿 ,文三西路30号,,,
西湖,嘉绿 ,富丽苑,,,
西湖,嘉绿 ,和悦公寓,,,
西湖,嘉绿 ,桃源春居,,,
西湖,嘉绿 ,物华小区,,,
西湖,嘉绿 ,西苑小区(西湖),,,
西湖,嘉绿 ,文苑小区,,,
西湖,嘉绿 ,莲花港家园,,,
西湖,嘉绿 ,嘉绿北苑,,,
西湖,嘉绿 ,嘉绿福苑,,,
西湖,嘉绿 ,嘉绿莲苑,,,
西湖,嘉绿 ,南都银座公寓,,,
西湖,嘉绿 ,嘉绿青苑,,,
西湖,嘉绿 ,嘉绿文苑,,,
西湖,嘉绿 ,嘉绿西苑,,,
西湖,嘉绿 ,嘉绿名苑,,,
西湖,嘉绿 ,嘉绿南苑,,,
西湖,嘉绿 ,益乐路20号,,,
西湖,嘉绿 ,文三西路156号,,,
西湖,嘉绿 ,毛家桥公寓,,,
西湖,嘉绿 ,世纪新城东区,,,
西湖,嘉绿 ,益乐路58号,,,
西湖,嘉绿 ,世纪新城西区,,,
西湖,嘉绿 ,滨江金色蓝庭,,,
西湖,嘉绿 ,文三路52号,,,
西湖,嘉绿 ,龙湖唐宁ONE,,,
西湖,九莲 ,联强大厦,,,
西湖,九莲 ,世贸丽晶城欧美中心,,,
西湖,九莲 ,黄姑山路22号,,,
西湖,九莲 ,文三路254号,,,
西湖,九莲 ,教工路49号,,,
西湖,九莲 ,黄姑山庄,,,
西湖,九莲 ,欣园居,,,
西湖,九莲 ,国际花园,,,
西湖,九莲 ,华门世家,,,
西湖,九莲 ,教工路79号,,,
西湖,九莲 ,影业路,,,
西湖,九莲 ,伟星公寓,,,
西湖,九莲 ,教工路52号,,,
西湖,九莲 ,九莲新村,,,
西湖,九莲 ,教工路65号院,,,
西湖,九莲 ,启真名苑,,,
西湖,九莲 ,世贸丽晶城,,,
西湖,留下 ,人和家园,,,
西湖,留下 ,景顺铂悦城,,,
西湖,留下 ,蚕种场宿舍,,,
西湖,留下 ,九月森林,,,
西湖,文教 ,文欣商务楼,,,
西湖,文教 ,耀江文欣大厦,,,
西湖,文教 ,莫干山路593号,,,
西湖,文教 ,华门商务中心,,,
西湖,文教 ,翠苑东二区,,,
西湖,文教 ,影业路8号,,,
西湖,文教 ,杭房揽翠,,,
西湖,文教 ,学院路278号,,,
西湖,文教 ,新德雅公寓,,,
西湖,文教 ,西溪河下76号,,,
西湖,文教 ,文二路44号,,,
西湖,文教 ,莫干山路613号,,,
西湖,文教 ,教工路93号,,,
西湖,文教 ,华门自由21世纪,,,
西湖,文教 ,文二路36号,,,
西湖,文教 ,保俶北路99号,,,
西湖,文教 ,莫干山路633号,,,
西湖,文教 ,保俶北路95号,,,
西湖,文教 ,文二路168号,,,
西湖,文教 ,文二路66号,,,
西湖,文教 ,莫干山路599号,,,
西湖,文教 ,莫干山路347号,,,
西湖,文教 ,华立金顶苑,,,
西湖,文教 ,莫干山路343,,,
西湖,文教 ,兴财名都苑,,,
西湖,文教 ,德雅花园,,,
西湖,文教 ,保俶北路46号,,,
西湖,文教 ,文一路93号,,,
西湖,文教 ,莫干山路605号,,,
西湖,文教 ,梅苑阁小区,,,
西湖,文教 ,文一路91号,,,
西湖,文教 ,文二路58号,,,
西湖,文教 ,莫干山路515号,,,
西湖,文教 ,保俶北路45号,,,
西湖,文教 ,文二路60号,,,
西湖,文教 ,莫干山路551号,,,
西湖,文教 ,白荡海人家,,,
西湖,文教 ,文一路60号,,,
西湖,文教 ,文亭公寓,,,
西湖,文教 ,保俶北路91号,,,
西湖,文教 ,保俶北路94-96号,,,
西湖,文教 ,文二路46号,,,
西湖,文教 ,中冶锦绣公馆,,,
西湖,文教 ,文一路109号,,,
西湖,文教 ,保俶北路101号,,,
西湖,文教 ,教工路106号,,,
西湖,文教 ,文二路166号,,,
西湖,文教 ,郡楓华庭,,,
西湖,文教 ,溪畔花园,,,
西湖,文教 ,保俶北路82号,,,
西湖,文教 ,保俶北路90号,,,
西湖,文教 ,华海园,,,
西湖,文教 ,文一路78号,,,
西湖,文教 ,文二路64号,,,
西湖,文教 ,教工路131号,,,
西湖,文教 ,河缸桥,,,
西湖,文教 ,文一路57号,,,
西湖,文教 ,石灰桥新村,,,
西湖,文教 ,文二路94号,,,
西湖,文教 ,保俶花园,,,
西湖,文教 ,瑞祺大厦,,,
西湖,文教 ,耀江文萃苑,,,
西湖,文教 ,西溪公寓,,,
西湖,文教 ,西溪河下78号,,,
西湖,文教 ,文二路98号,,,
西湖,文教 ,莫干山路361号,,,
西湖,文教 ,保亭人家,,,
西湖,文教 ,瑞琪公寓,,,
西湖,文教 ,白荡海社区,,,
西湖,文教 ,文一路95号,,,
西湖,文教 ,文二路62号,,,
西湖,文教 ,建工新村,,,
西湖,文教 ,中豪晴园,,,
西湖,文教 ,莫干山路611号,,,
西湖,文教 ,学院路176-178号大院,,,
西湖,文教 ,文二路162号,,,
西湖,文教 ,保俶北路97号,,,
西湖,文教 ,文三路232号,,,
西湖,文教 ,梧桐公寓,,,
西湖,文教 ,保俶北路98号,,,
西湖,文教 ,学院路222号,,,
西湖,文教 ,保俶北路29号,,,
西湖,文教 ,师苑新村,,,
西湖,文教 ,文二路70号,,,
西湖,文教 ,花园北村1212宿舍,,,
西湖,文教 ,花园南村,,,
西湖,文教 ,耀江文欣苑,,,
西湖,文教 ,文二路170号,,,
西湖,文教 ,文一路54号,,,
西湖,文教 ,学院路212号,,,
西湖,文教 ,花园北村,,,
西湖,文教 ,学院路312号,,,
西湖,文教 ,文二路68号,,,
西湖,文教 ,文二路172号,,,
西湖,文教 ,教工路138号,,,
西湖,文教 ,兰庭国际,,,
西湖,文教 ,金都城市芯宇,,,
西湖,文教 ,今日嘉园,,,
西湖,文教 ,学院路304号,,,
西湖,文教 ,文二路48号,,,
西湖,文教 ,文二路160号,,,
西湖,文教 ,日晖新村,,,
西湖,文教 ,花园西村,,,
西湖,文教 ,杭州公馆,,,
西湖,文教 ,文一路82号,,,
西湖,文教 ,银马公寓,,,
西湖,文教 ,书香印翠,,,
西湖,文教 ,雅戈尔御西湖,,,
西湖,文三 ,宁波大厦,,,
西湖,文三 ,文三西路49号,,,
西湖,文三 ,莫干山路,,,
西湖,文三 ,马塍路18号,,,
西湖,文三 ,天目山路28-1号,,,
西湖,文三 ,马塍路4号,,,
西湖,文三 ,文三路59号,,,
西湖,文三 ,恒升花苑,,,
西湖,文三 ,天目山路22号,,,
西湖,文三 ,文三路52-1号,,,
西湖,文三 ,沈塘新村,,,
西湖,文三 ,马塍路7-1号,,,
西湖,文三 ,文三路57号,,,
西湖,文三 ,马塍路9号,,,
西湖,文三 ,马塍路17号,,,
西湖,文三 ,武林巷28号,,,
西湖,文三 ,邮电新村,,,
西湖,文三 ,武林门新村,,,
西湖,文三 ,文三路103号,,,
西湖,文三 ,天目山路20号,,,
西湖,文三 ,武林巷38号,,,
西湖,文三 ,马塍路16号,,,
西湖,文三 ,武林花园,,,
西湖,文三 ,窑背巷6号,,,
西湖,文三 ,马塍路13号,,,
西湖,文三 ,文三新村,,,
西湖,文三 ,锦绣文苑,,,
西湖,文三 ,武林巷37号,,,
西湖,文三 ,文天公寓,,,
西湖,文三 ,混堂巷13号,,,
西湖,文三 ,马塍路11号,,,
西湖,文三 ,混堂巷20号,,,
西湖,文三 ,武林巷5-20号,,,
西湖,文三 ,上宁新村,,,
西湖,文三 ,莫干山路79号,,,
西湖,文三 ,文三路105号,,,
西湖,文三 ,马塍路2号,,,
西湖,文三 ,武林巷36号,,,
西湖,文三 ,马塍路8号,,,
西湖,文三 ,马塍路15号,,,
西湖,文三 ,马塍路20号,,,
西湖,文三 ,文三路55号,,,
西湖,文三 ,马塍路19号,,,
西湖,文三西路 ,华元天鹅堡,,,
西湖,文三西路 ,西溪锋尚苑,,,
西湖,文三西路 ,筑品金座,,,
西湖,文三西路 ,西城广场,,,
西湖,文三西路 ,钱江西溪和景,,,
西湖,文三西路 ,明月公寓,,,
西湖,文三西路 ,嘉禾花苑,,,
西湖,文三西路 ,古墩路7-1号,,,
西湖,文三西路 ,康乐香港城,,,
西湖,文三西路 ,金都花园,,,
西湖,文三西路 ,金田花园,,,
西湖,文三西路 ,康乐新村,,,
西湖,文三西路 ,省规划局宿舍,,,
西湖,文三西路 ,紫金公寓,,,
西湖,文三西路 ,丹枫新村,,,
西湖,文三西路 ,天目山路323号省统计局宿舍,,,
西湖,文三西路 ,莲花新村东区,,,
西湖,文三西路 ,美都新村,,,
西湖,文三西路 ,西溪天堂悦居,,,
西湖,文三西路 ,沁雅花园,,,
西湖,文三西路 ,皇朝城市花园,,,
西湖,文三西路 ,文三西路39号,,,
西湖,文三西路 ,中兴公寓,,,
西湖,文三西路 ,紫荆辰光,,,
西湖,文三西路 ,科技新村,,,
西湖,文三西路 ,嘉绿景苑西园,,,
西湖,文三西路 ,西荡苑梨苑,,,
西湖,文三西路 ,莲花新村西区,,,
西湖,文三西路 ,富丽花园(西湖),,,
西湖,文三西路 ,嘉绿景苑东园,,,
西湖,文三西路 ,金海公寓,,,
西湖,文三西路 ,金欣公寓,,,
西湖,文三西路 ,文三西路418号,,,
西湖,文三西路 ,山水人家白沙岛,,,
西湖,文三西路 ,新安嘉苑,,,
西湖,文三西路 ,金都新城,,,
西湖,文三西路 ,阳光花园,,,
西湖,文三西路 ,西荡苑桃苑,,,
西湖,文三西路 ,山水人家清水湾,,,
西湖,文三西路 ,山水人家彩云天,,,
西湖,文三西路 ,山水人家诗家谷,,,
西湖,文三西路 ,云桂花园,,,
西湖,文三西路 ,西荡苑杏苑,,,
西湖,文三西路 ,月桂花园,,,
西湖,文三西路 ,秋水苑,,,
西湖,文三西路 ,山水人家美林泉,,,
西湖,文三西路 ,嘉绿景苑南园,,,
西湖,文三西路 ,山水人家香溪地,,,
西湖,文三西路 ,丹桂公寓,,,
西湖,文三西路 ,山水人家潇湘居,,,
西湖,文三西路 ,南都德加西区,,,
西湖,文三西路 ,香樟公寓,,,
西湖,文三西路 ,城市心境,,,
西湖,文三西路 ,府苑新村,,,
西湖,文三西路 ,紫金庭园,,,
西湖,文三西路 ,颐景园,,,
西湖,文三西路 ,文化新村,,,
西湖,文三西路 ,府新花园东区,,,
西湖,文三西路 ,南都德迦东区,,,
西湖,文三西路 ,西鉴枫景,,,
西湖,文三西路 ,府新花园西区,,,
西湖,文三西路 ,文三西路181号,,,
西湖,文三西路 ,银桂花园,,,
西湖,文三西路 ,世纪西溪,,,
西湖,文三西路 ,丹金桂花园,,,
西湖,文一西路 ,金桂大厦,,,
西湖,文一西路 ,紫荆大厦,,,
西湖,文一西路 ,湖畔大厦,,,
西湖,文一西路 ,天湖公寓,,,
西湖,文一西路 ,绿洲湾,,,
西湖,文一西路 ,湖畔花园吐翠苑,,,
西湖,文一西路 ,南都花园,,,
西湖,文一西路 ,金成花园,,,
西湖,文一西路 ,雅仕苑,,,
西湖,文一西路 ,湖畔花园梦泉苑,,,
西湖,文一西路 ,湖畔花园闻莺苑,,,
西湖,文一西路 ,湖畔花园秋月苑,,,
西湖,文一西路 ,天河西苑,,,
西湖,文一西路 ,恩济花苑,,,
西湖,文一西路 ,湖畔花园夕照苑,,,
西湖,文一西路 ,湖畔花园竹径苑,,,
西湖,文一西路 ,湖畔花园春晓苑,,,
西湖,文一西路 ,春天花园,,,
西湖,文一西路 ,紫林公寓,,,
西湖,文一西路 ,湖畔花园桃花苑,,,
西湖,文一西路 ,南都花园别墅,,,
西湖,文一西路 ,绿城兰桂花园,,,
西湖,文一西路 ,湖畔花园太子苑,,,
西湖,文一西路 ,名仕家园,,,
西湖,文一西路 ,嘉南公寓影池居,,,
西湖,文一西路 ,高教新村,,,
西湖,文一西路 ,金成花园别墅,,,
西湖,文一西路 ,文一西路240号,,,
西湖,文一西路 ,金成嘉南公寓,,,
西湖,文一西路 ,星洲花园红树林,,,
